id,timestamp,dayweek,year,month,day,hour,min,sec,steps,calories,intensity_total,intensity_avg
2,2016-03-18 10:00:00,Friday,2016,3,18,10,0,0,54,54,3,0.05
2,2016-03-18 11:00:00,Friday,2016,3,18,11,0,0,80,54,3,0.05
2,2016-03-18 12:00:00,Friday,2016,3,18,12,0,0,0,52,2,0.033
2,2016-03-18 13:00:00,Friday,2016,3,18,13,0,0,53,56,4,0.067
2,2016-03-18 14:00:00,Friday,2016,3,18,14,0,0,143,62,8,0.133
2,2016-03-18 15:00:00,Friday,2016,3,18,15,0,0,0,52,1,0.017
2,2016-03-18 16:00:00,Friday,2016,3,18,16,0,0,0,51,1,0.017
2,2016-03-18 17:00:00,Friday,2016,3,18,17,0,0,56,58,5,0.083
2,2016-03-18 18:00:00,Friday,2016,3,18,18,0,0,265,71,13,0.217
2,2016-03-18 19:00:00,Friday,2016,3,18,19,0,0,915,99,32,0.533
2,2016-03-18 20:00:00,Friday,2016,3,18,20,0,0,868,89,28,0.467
2,2016-03-18 21:00:00,Friday,2016,3,18,21,0,0,104,59,7,0.117
2,2016-03-18 22:00:00,Friday,2016,3,18,22,0,0,0,50,0,0.0
2,2016-03-18 23:00:00,Friday,2016,3,18,23,0,0,493,81,23,0.383
2,2016-03-19 00:00:00,Saturday,2016,3,19,0,0,0,123,61,7,0.117
2,2016-03-19 01:00:00,Saturday,2016,3,19,1,0,0,122,59,5,0.083
2,2016-03-19 02:00:00,Saturday,2016,3,19,2,0,0,9,54,3,0.05
2,2016-03-19 03:00:00,Saturday,2016,3,19,3,0,0,0,50,0,0.0
2,2016-03-19 04:00:00,Saturday,2016,3,19,4,0,0,0,50,0,0.0
2,2016-03-19 05:00:00,Saturday,2016,3,19,5,0,0,0,50,0,0.0
2,2016-03-19 06:00:00,Saturday,2016,3,19,6,0,0,0,50,0,0.0
2,2016-03-19 07:00:00,Saturday,2016,3,19,7,0,0,0,50,0,0.0
2,2016-03-19 08:00:00,Saturday,2016,3,19,8,0,0,0,50,0,0.0
2,2016-03-19 09:00:00,Saturday,2016,3,19,9,0,0,0,50,0,0.0
2,2016-03-19 10:00:00,Saturday,2016,3,19,10,0,0,0,50,0,0.0
2,2016-03-19 11:00:00,Saturday,2016,3,19,11,0,0,0,52,2,0.033
2,2016-03-19 12:00:00,Saturday,2016,3,19,12,0,0,625,77,18,0.3
2,2016-03-19 13:00:00,Saturday,2016,3,19,13,0,0,111,61,9,0.15
2,2016-03-19 14:00:00,Saturday,2016,3,19,14,0,0,36,51,1,0.017
2,2016-03-19 15:00:00,Saturday,2016,3,19,15,0,0,184,61,7,0.117
2,2016-03-19 16:00:00,Saturday,2016,3,19,16,0,0,0,50,0,0.0
2,2016-03-19 17:00:00,Saturday,2016,3,19,17,0,0,119,59,6,0.1
2,2016-03-19 18:00:00,Saturday,2016,3,19,18,0,0,41,57,5,0.083
2,2016-03-19 19:00:00,Saturday,2016,3,19,19,0,0,296,83,22,0.367
2,2016-03-19 20:00:00,Saturday,2016,3,19,20,0,0,19,59,8,0.133
2,2016-03-19 21:00:00,Saturday,2016,3,19,21,0,0,38,57,5,0.083
2,2016-03-19 22:00:00,Saturday,2016,3,19,22,0,0,67,55,3,0.05
2,2016-03-19 23:00:00,Saturday,2016,3,19,23,0,0,274,76,18,0.3
2,2016-03-20 00:00:00,Sunday,2016,3,20,0,0,0,0,50,0,0.0
2,2016-03-20 01:00:00,Sunday,2016,3,20,1,0,0,327,79,18,0.3
2,2016-03-20 02:00:00,Sunday,2016,3,20,2,0,0,88,56,3,0.05
2,2016-03-20 03:00:00,Sunday,2016,3,20,3,0,0,0,53,2,0.033
2,2016-03-20 04:00:00,Sunday,2016,3,20,4,0,0,0,50,0,0.0
2,2016-03-20 05:00:00,Sunday,2016,3,20,5,0,0,0,50,0,0.0
2,2016-03-20 06:00:00,Sunday,2016,3,20,6,0,0,0,50,0,0.0
2,2016-03-20 07:00:00,Sunday,2016,3,20,7,0,0,0,50,0,0.0
2,2016-03-20 08:00:00,Sunday,2016,3,20,8,0,0,0,50,0,0.0
2,2016-03-20 09:00:00,Sunday,2016,3,20,9,0,0,0,50,0,0.0
2,2016-03-20 10:00:00,Sunday,2016,3,20,10,0,0,0,50,0,0.0
2,2016-03-20 11:00:00,Sunday,2016,3,20,11,0,0,129,59,6,0.1
2,2016-03-20 12:00:00,Sunday,2016,3,20,12,0,0,3442,112,42,0.7
2,2016-03-20 13:00:00,Sunday,2016,3,20,13,0,0,316,78,16,0.267
2,2016-03-20 14:00:00,Sunday,2016,3,20,14,0,0,0,53,2,0.033
2,2016-03-20 15:00:00,Sunday,2016,3,20,15,0,0,0,50,0,0.0
2,2016-03-20 16:00:00,Sunday,2016,3,20,16,0,0,66,56,3,0.05
2,2016-03-20 17:00:00,Sunday,2016,3,20,17,0,0,203,61,7,0.117
2,2016-03-20 18:00:00,Sunday,2016,3,20,18,0,0,26,56,4,0.067
2,2016-03-20 19:00:00,Sunday,2016,3,20,19,0,0,137,59,7,0.117
2,2016-03-20 20:00:00,Sunday,2016,3,20,20,0,0,52,52,1,0.017
2,2016-03-20 21:00:00,Sunday,2016,3,20,21,0,0,49,56,4,0.067
2,2016-03-20 22:00:00,Sunday,2016,3,20,22,0,0,103,57,4,0.067
2,2016-03-20 23:00:00,Sunday,2016,3,20,23,0,0,56,54,3,0.05
2,2016-03-21 00:00:00,Monday,2016,3,21,0,0,0,117,55,3,0.05
2,2016-03-21 01:00:00,Monday,2016,3,21,1,0,0,63,55,4,0.067
2,2016-03-21 02:00:00,Monday,2016,3,21,2,0,0,0,50,0,0.0
2,2016-03-21 03:00:00,Monday,2016,3,21,3,0,0,20,53,2,0.033
2,2016-03-21 04:00:00,Monday,2016,3,21,4,0,0,0,50,0,0.0
2,2016-03-21 05:00:00,Monday,2016,3,21,5,0,0,0,50,0,0.0
2,2016-03-21 06:00:00,Monday,2016,3,21,6,0,0,0,50,0,0.0
2,2016-03-21 07:00:00,Monday,2016,3,21,7,0,0,0,50,0,0.0
2,2016-03-21 08:00:00,Monday,2016,3,21,8,0,0,0,50,0,0.0
2,2016-03-21 09:00:00,Monday,2016,3,21,9,0,0,0,53,3,0.05
2,2016-03-21 10:00:00,Monday,2016,3,21,10,0,0,93,59,5,0.083
2,2016-03-21 11:00:00,Monday,2016,3,21,11,0,0,151,58,5,0.083
2,2016-03-21 12:00:00,Monday,2016,3,21,12,0,0,117,58,6,0.1
2,2016-03-21 13:00:00,Monday,2016,3,21,13,0,0,0,50,0,0.0
2,2016-03-21 14:00:00,Monday,2016,3,21,14,0,0,77,57,5,0.083
2,2016-03-21 15:00:00,Monday,2016,3,21,15,0,0,142,61,8,0.133
2,2016-03-21 16:00:00,Monday,2016,3,21,16,0,0,0,51,1,0.017
2,2016-03-21 17:00:00,Monday,2016,3,21,17,0,0,68,53,2,0.033
2,2016-03-21 18:00:00,Monday,2016,3,21,18,0,0,966,101,34,0.567
2,2016-03-21 19:00:00,Monday,2016,3,21,19,0,0,0,50,0,0.0
2,2016-03-21 20:00:00,Monday,2016,3,21,20,0,0,16,57,6,0.1
2,2016-03-21 21:00:00,Monday,2016,3,21,21,0,0,65,59,7,0.117
2,2016-03-21 22:00:00,Monday,2016,3,21,22,0,0,39,52,1,0.017
2,2016-03-21 23:00:00,Monday,2016,3,21,23,0,0,205,61,7,0.117
2,2016-03-22 00:00:00,Tuesday,2016,3,22,0,0,0,88,54,2,0.033
2,2016-03-22 01:00:00,Tuesday,2016,3,22,1,0,0,108,58,6,0.1
2,2016-03-22 02:00:00,Tuesday,2016,3,22,2,0,0,0,50,0,0.0
2,2016-03-22 03:00:00,Tuesday,2016,3,22,3,0,0,0,50,0,0.0
2,2016-03-22 04:00:00,Tuesday,2016,3,22,4,0,0,0,50,0,0.0
2,2016-03-22 05:00:00,Tuesday,2016,3,22,5,0,0,0,50,0,0.0
2,2016-03-22 06:00:00,Tuesday,2016,3,22,6,0,0,0,50,0,0.0
2,2016-03-22 07:00:00,Tuesday,2016,3,22,7,0,0,0,50,0,0.0
2,2016-03-22 08:00:00,Tuesday,2016,3,22,8,0,0,0,51,1,0.017
2,2016-03-22 09:00:00,Tuesday,2016,3,22,9,0,0,0,51,1,0.017
2,2016-03-22 10:00:00,Tuesday,2016,3,22,10,0,0,171,61,7,0.117
2,2016-03-22 11:00:00,Tuesday,2016,3,22,11,0,0,2122,95,31,0.517
2,2016-03-22 12:00:00,Tuesday,2016,3,22,12,0,0,164,62,7,0.117
2,2016-03-22 13:00:00,Tuesday,2016,3,22,13,0,0,207,61,6,0.1
2,2016-03-22 14:00:00,Tuesday,2016,3,22,14,0,0,43,54,2,0.033
2,2016-03-22 15:00:00,Tuesday,2016,3,22,15,0,0,0,50,0,0.0
2,2016-03-22 16:00:00,Tuesday,2016,3,22,16,0,0,0,50,0,0.0
2,2016-03-22 17:00:00,Tuesday,2016,3,22,17,0,0,0,50,0,0.0
2,2016-03-22 18:00:00,Tuesday,2016,3,22,18,0,0,104,57,5,0.083
2,2016-03-22 19:00:00,Tuesday,2016,3,22,19,0,0,0,50,0,0.0
2,2016-03-22 20:00:00,Tuesday,2016,3,22,20,0,0,818,114,25,0.417
2,2016-03-22 21:00:00,Tuesday,2016,3,22,21,0,0,72,55,3,0.05
2,2016-03-22 22:00:00,Tuesday,2016,3,22,22,0,0,0,50,0,0.0
2,2016-03-22 23:00:00,Tuesday,2016,3,22,23,0,0,0,50,0,0.0
2,2016-03-23 00:00:00,Wednesday,2016,3,23,0,0,0,0,50,0,0.0
2,2016-03-23 01:00:00,Wednesday,2016,3,23,1,0,0,39,55,4,0.067
2,2016-03-23 02:00:00,Wednesday,2016,3,23,2,0,0,0,50,0,0.0
2,2016-03-23 03:00:00,Wednesday,2016,3,23,3,0,0,0,50,0,0.0
2,2016-03-23 04:00:00,Wednesday,2016,3,23,4,0,0,0,50,0,0.0
2,2016-03-23 05:00:00,Wednesday,2016,3,23,5,0,0,11,51,1,0.017
2,2016-03-23 06:00:00,Wednesday,2016,3,23,6,0,0,0,50,0,0.0
2,2016-03-23 07:00:00,Wednesday,2016,3,23,7,0,0,0,51,1,0.017
2,2016-03-23 08:00:00,Wednesday,2016,3,23,8,0,0,0,52,2,0.033
2,2016-03-23 09:00:00,Wednesday,2016,3,23,9,0,0,527,80,23,0.383
2,2016-03-23 10:00:00,Wednesday,2016,3,23,10,0,0,25,54,3,0.05
2,2016-03-23 11:00:00,Wednesday,2016,3,23,11,0,0,0,50,0,0.0
2,2016-03-23 12:00:00,Wednesday,2016,3,23,12,0,0,6,56,5,0.083
2,2016-03-23 13:00:00,Wednesday,2016,3,23,13,0,0,231,70,10,0.167
2,2016-03-23 14:00:00,Wednesday,2016,3,23,14,0,0,274,75,17,0.283
2,2016-03-23 15:00:00,Wednesday,2016,3,23,15,0,0,80,59,6,0.1
2,2016-03-23 16:00:00,Wednesday,2016,3,23,16,0,0,0,54,3,0.05
2,2016-03-23 17:00:00,Wednesday,2016,3,23,17,0,0,200,81,23,0.383
2,2016-03-23 18:00:00,Wednesday,2016,3,23,18,0,0,363,82,21,0.35
2,2016-03-23 19:00:00,Wednesday,2016,3,23,19,0,0,2199,155,66,1.1
2,2016-03-23 20:00:00,Wednesday,2016,3,23,20,0,0,8,56,5,0.083
2,2016-03-23 21:00:00,Wednesday,2016,3,23,21,0,0,59,57,4,0.067
2,2016-03-23 22:00:00,Wednesday,2016,3,23,22,0,0,176,66,8,0.133
2,2016-03-23 23:00:00,Wednesday,2016,3,23,23,0,0,143,56,3,0.05
2,2016-03-24 00:00:00,Thursday,2016,3,24,0,0,0,126,71,15,0.25
2,2016-03-24 01:00:00,Thursday,2016,3,24,1,0,0,201,67,10,0.167
2,2016-03-24 02:00:00,Thursday,2016,3,24,2,0,0,0,52,1,0.017
2,2016-03-24 03:00:00,Thursday,2016,3,24,3,0,0,0,50,0,0.0
2,2016-03-24 04:00:00,Thursday,2016,3,24,4,0,0,0,50,0,0.0
2,2016-03-24 05:00:00,Thursday,2016,3,24,5,0,0,0,50,0,0.0
2,2016-03-24 06:00:00,Thursday,2016,3,24,6,0,0,0,50,0,0.0
2,2016-03-24 07:00:00,Thursday,2016,3,24,7,0,0,0,50,0,0.0
2,2016-03-24 08:00:00,Thursday,2016,3,24,8,0,0,0,50,0,0.0
2,2016-03-24 09:00:00,Thursday,2016,3,24,9,0,0,0,50,0,0.0
2,2016-03-24 10:00:00,Thursday,2016,3,24,10,0,0,0,51,1,0.017
2,2016-03-24 11:00:00,Thursday,2016,3,24,11,0,0,137,58,5,0.083
2,2016-03-24 12:00:00,Thursday,2016,3,24,12,0,0,88,57,5,0.083
2,2016-03-24 13:00:00,Thursday,2016,3,24,13,0,0,222,66,11,0.183
2,2016-03-24 14:00:00,Thursday,2016,3,24,14,0,0,14,54,3,0.05
2,2016-03-24 15:00:00,Thursday,2016,3,24,15,0,0,0,50,0,0.0
2,2016-03-24 16:00:00,Thursday,2016,3,24,16,0,0,86,64,6,0.1
2,2016-03-24 17:00:00,Thursday,2016,3,24,17,0,0,312,71,13,0.217
2,2016-03-24 18:00:00,Thursday,2016,3,24,18,0,0,0,51,1,0.017
2,2016-03-24 19:00:00,Thursday,2016,3,24,19,0,0,110,56,4,0.067
2,2016-03-24 20:00:00,Thursday,2016,3,24,20,0,0,118,57,4,0.067
2,2016-03-24 21:00:00,Thursday,2016,3,24,21,0,0,13,53,2,0.033
2,2016-03-24 22:00:00,Thursday,2016,3,24,22,0,0,43,54,3,0.05
2,2016-03-24 23:00:00,Thursday,2016,3,24,23,0,0,54,56,4,0.067
2,2016-03-25 00:00:00,Friday,2016,3,25,0,0,0,47,54,2,0.033
2,2016-03-25 01:00:00,Friday,2016,3,25,1,0,0,7,54,3,0.05
2,2016-03-25 02:00:00,Friday,2016,3,25,2,0,0,0,50,0,0.0
2,2016-03-25 03:00:00,Friday,2016,3,25,3,0,0,0,52,2,0.033
2,2016-03-25 04:00:00,Friday,2016,3,25,4,0,0,0,50,0,0.0
2,2016-03-25 05:00:00,Friday,2016,3,25,5,0,0,0,50,0,0.0
2,2016-03-25 06:00:00,Friday,2016,3,25,6,0,0,0,50,0,0.0
2,2016-03-25 07:00:00,Friday,2016,3,25,7,0,0,0,50,0,0.0
2,2016-03-25 08:00:00,Friday,2016,3,25,8,0,0,0,50,0,0.0
2,2016-03-25 09:00:00,Friday,2016,3,25,9,0,0,24,55,4,0.067
2,2016-03-25 10:00:00,Friday,2016,3,25,10,0,0,0,50,0,0.0
2,2016-03-25 11:00:00,Friday,2016,3,25,11,0,0,252,60,6,0.1
2,2016-03-25 12:00:00,Friday,2016,3,25,12,0,0,0,50,0,0.0
2,2016-03-25 13:00:00,Friday,2016,3,25,13,0,0,0,50,0,0.0
2,2016-03-25 14:00:00,Friday,2016,3,25,14,0,0,0,50,0,0.0
2,2016-03-25 15:00:00,Friday,2016,3,25,15,0,0,0,50,0,0.0
2,2016-03-25 16:00:00,Friday,2016,3,25,16,0,0,12,51,1,0.017
2,2016-03-25 17:00:00,Friday,2016,3,25,17,0,0,9,53,2,0.033
2,2016-03-25 18:00:00,Friday,2016,3,25,18,0,0,399,92,26,0.433
2,2016-03-25 19:00:00,Friday,2016,3,25,19,0,0,248,76,18,0.3
2,2016-03-25 20:00:00,Friday,2016,3,25,20,0,0,328,95,35,0.583
2,2016-03-25 21:00:00,Friday,2016,3,25,21,0,0,152,69,14,0.233
2,2016-03-25 22:00:00,Friday,2016,3,25,22,0,0,0,50,0,0.0
2,2016-03-25 23:00:00,Friday,2016,3,25,23,0,0,272,64,8,0.133
2,2016-03-26 00:00:00,Saturday,2016,3,26,0,0,0,106,60,5,0.083
2,2016-03-26 01:00:00,Saturday,2016,3,26,1,0,0,0,50,0,0.0
2,2016-03-26 02:00:00,Saturday,2016,3,26,2,0,0,0,52,2,0.033
2,2016-03-26 03:00:00,Saturday,2016,3,26,3,0,0,0,50,0,0.0
2,2016-03-26 04:00:00,Saturday,2016,3,26,4,0,0,0,50,0,0.0
2,2016-03-26 05:00:00,Saturday,2016,3,26,5,0,0,0,50,0,0.0
2,2016-03-26 06:00:00,Saturday,2016,3,26,6,0,0,0,50,0,0.0
2,2016-03-26 07:00:00,Saturday,2016,3,26,7,0,0,0,50,0,0.0
2,2016-03-26 08:00:00,Saturday,2016,3,26,8,0,0,0,50,0,0.0
2,2016-03-26 09:00:00,Saturday,2016,3,26,9,0,0,0,51,1,0.017
2,2016-03-26 10:00:00,Saturday,2016,3,26,10,0,0,0,50,0,0.0
2,2016-03-26 11:00:00,Saturday,2016,3,26,11,0,0,0,51,1,0.017
2,2016-03-26 12:00:00,Saturday,2016,3,26,12,0,0,0,52,2,0.033
2,2016-03-26 13:00:00,Saturday,2016,3,26,13,0,0,275,67,12,0.2
2,2016-03-26 14:00:00,Saturday,2016,3,26,14,0,0,43,55,3,0.05
2,2016-03-26 15:00:00,Saturday,2016,3,26,15,0,0,0,50,0,0.0
2,2016-03-26 16:00:00,Saturday,2016,3,26,16,0,0,391,77,20,0.333
2,2016-03-26 17:00:00,Saturday,2016,3,26,17,0,0,0,51,1,0.017
2,2016-03-26 18:00:00,Saturday,2016,3,26,18,0,0,0,50,0,0.0
2,2016-03-26 19:00:00,Saturday,2016,3,26,19,0,0,0,50,0,0.0
2,2016-03-26 20:00:00,Saturday,2016,3,26,20,0,0,0,50,0,0.0
2,2016-03-26 21:00:00,Saturday,2016,3,26,21,0,0,0,50,0,0.0
2,2016-03-26 22:00:00,Saturday,2016,3,26,22,0,0,0,50,0,0.0
2,2016-03-26 23:00:00,Saturday,2016,3,26,23,0,0,0,50,0,0.0
2,2016-03-27 00:00:00,Sunday,2016,3,27,0,0,0,0,50,0,0.0
2,2016-03-27 01:00:00,Sunday,2016,3,27,1,0,0,0,50,0,0.0
2,2016-03-27 02:00:00,Sunday,2016,3,27,2,0,0,0,50,0,0.0
2,2016-03-27 03:00:00,Sunday,2016,3,27,3,0,0,0,51,1,0.017
2,2016-03-27 04:00:00,Sunday,2016,3,27,4,0,0,0,50,0,0.0
2,2016-03-27 05:00:00,Sunday,2016,3,27,5,0,0,0,50,0,0.0
2,2016-03-27 06:00:00,Sunday,2016,3,27,6,0,0,0,50,0,0.0
2,2016-03-27 07:00:00,Sunday,2016,3,27,7,0,0,0,50,0,0.0
2,2016-03-27 08:00:00,Sunday,2016,3,27,8,0,0,0,50,0,0.0
2,2016-03-27 09:00:00,Sunday,2016,3,27,9,0,0,0,50,0,0.0
2,2016-03-27 10:00:00,Sunday,2016,3,27,10,0,0,0,50,0,0.0
2,2016-03-27 11:00:00,Sunday,2016,3,27,11,0,0,0,50,0,0.0
2,2016-03-27 12:00:00,Sunday,2016,3,27,12,0,0,0,50,0,0.0
2,2016-03-27 13:00:00,Sunday,2016,3,27,13,0,0,143,62,8,0.133
2,2016-03-27 14:00:00,Sunday,2016,3,27,14,0,0,439,90,31,0.517
2,2016-03-27 15:00:00,Sunday,2016,3,27,15,0,0,508,75,17,0.283
2,2016-03-27 16:00:00,Sunday,2016,3,27,16,0,0,0,50,0,0.0
2,2016-03-27 17:00:00,Sunday,2016,3,27,17,0,0,283,73,17,0.283
2,2016-03-27 18:00:00,Sunday,2016,3,27,18,0,0,76,59,7,0.117
2,2016-03-27 19:00:00,Sunday,2016,3,27,19,0,0,231,63,8,0.133
2,2016-03-27 20:00:00,Sunday,2016,3,27,20,0,0,96,57,5,0.083
2,2016-03-27 21:00:00,Sunday,2016,3,27,21,0,0,62,59,7,0.117
2,2016-03-27 22:00:00,Sunday,2016,3,27,22,0,0,147,63,10,0.167
2,2016-03-27 23:00:00,Sunday,2016,3,27,23,0,0,0,51,1,0.017
2,2016-03-28 00:00:00,Monday,2016,3,28,0,0,0,365,71,12,0.2
2,2016-03-28 01:00:00,Monday,2016,3,28,1,0,0,91,57,5,0.083
2,2016-03-28 02:00:00,Monday,2016,3,28,2,0,0,0,52,2,0.033
2,2016-03-28 03:00:00,Monday,2016,3,28,3,0,0,0,50,0,0.0
2,2016-03-28 04:00:00,Monday,2016,3,28,4,0,0,0,50,0,0.0
2,2016-03-28 05:00:00,Monday,2016,3,28,5,0,0,0,50,0,0.0
2,2016-03-28 06:00:00,Monday,2016,3,28,6,0,0,0,51,1,0.017
2,2016-03-28 07:00:00,Monday,2016,3,28,7,0,0,0,50,0,0.0
2,2016-03-28 08:00:00,Monday,2016,3,28,8,0,0,0,50,0,0.0
2,2016-03-28 09:00:00,Monday,2016,3,28,9,0,0,0,50,0,0.0
2,2016-03-28 10:00:00,Monday,2016,3,28,10,0,0,103,64,11,0.183
2,2016-03-28 11:00:00,Monday,2016,3,28,11,0,0,52,54,3,0.05
2,2016-03-28 12:00:00,Monday,2016,3,28,12,0,0,0,50,0,0.0
2,2016-03-28 13:00:00,Monday,2016,3,28,13,0,0,68,58,6,0.1
2,2016-03-28 14:00:00,Monday,2016,3,28,14,0,0,439,82,20,0.333
2,2016-03-28 15:00:00,Monday,2016,3,28,15,0,0,0,50,0,0.0
2,2016-03-28 16:00:00,Monday,2016,3,28,16,0,0,76,55,3,0.05
2,2016-03-28 17:00:00,Monday,2016,3,28,17,0,0,0,50,0,0.0
2,2016-03-28 18:00:00,Monday,2016,3,28,18,0,0,0,54,3,0.05
2,2016-03-28 19:00:00,Monday,2016,3,28,19,0,0,540,80,19,0.317
2,2016-03-28 20:00:00,Monday,2016,3,28,20,0,0,27,53,2,0.033
2,2016-03-28 21:00:00,Monday,2016,3,28,21,0,0,80,58,5,0.083
2,2016-03-28 22:00:00,Monday,2016,3,28,22,0,0,0,50,0,0.0
2,2016-03-28 23:00:00,Monday,2016,3,28,23,0,0,64,55,3,0.05
2,2016-03-29 00:00:00,Tuesday,2016,3,29,0,0,0,0,51,1,0.017
2,2016-03-29 01:00:00,Tuesday,2016,3,29,1,0,0,0,52,2,0.033
2,2016-03-29 02:00:00,Tuesday,2016,3,29,2,0,0,0,50,0,0.0
2,2016-03-29 03:00:00,Tuesday,2016,3,29,3,0,0,0,50,0,0.0
2,2016-03-29 04:00:00,Tuesday,2016,3,29,4,0,0,0,50,0,0.0
2,2016-03-29 05:00:00,Tuesday,2016,3,29,5,0,0,11,51,1,0.017
2,2016-03-29 06:00:00,Tuesday,2016,3,29,6,0,0,0,50,0,0.0
2,2016-03-29 07:00:00,Tuesday,2016,3,29,7,0,0,0,50,0,0.0
2,2016-03-29 08:00:00,Tuesday,2016,3,29,8,0,0,0,50,0,0.0
2,2016-03-29 09:00:00,Tuesday,2016,3,29,9,0,0,0,52,2,0.033
2,2016-03-29 10:00:00,Tuesday,2016,3,29,10,0,0,10,53,2,0.033
2,2016-03-29 11:00:00,Tuesday,2016,3,29,11,0,0,94,57,5,0.083
2,2016-03-29 12:00:00,Tuesday,2016,3,29,12,0,0,176,59,5,0.083
2,2016-03-29 13:00:00,Tuesday,2016,3,29,13,0,0,26,52,2,0.033
2,2016-03-29 14:00:00,Tuesday,2016,3,29,14,0,0,0,50,0,0.0
2,2016-03-29 15:00:00,Tuesday,2016,3,29,15,0,0,287,66,9,0.15
2,2016-03-29 16:00:00,Tuesday,2016,3,29,16,0,0,0,50,0,0.0
2,2016-03-29 17:00:00,Tuesday,2016,3,29,17,0,0,0,50,0,0.0
2,2016-03-29 18:00:00,Tuesday,2016,3,29,18,0,0,115,60,6,0.1
2,2016-03-29 19:00:00,Tuesday,2016,3,29,19,0,0,362,67,10,0.167
2,2016-03-29 20:00:00,Tuesday,2016,3,29,20,0,0,0,53,2,0.033
2,2016-03-29 21:00:00,Tuesday,2016,3,29,21,0,0,45,58,6,0.1
2,2016-03-29 22:00:00,Tuesday,2016,3,29,22,0,0,368,68,11,0.183
2,2016-03-29 23:00:00,Tuesday,2016,3,29,23,0,0,50,53,2,0.033
2,2016-03-30 00:00:00,Wednesday,2016,3,30,0,0,0,826,79,21,0.35
2,2016-03-30 01:00:00,Wednesday,2016,3,30,1,0,0,6,51,1,0.017
2,2016-03-30 02:00:00,Wednesday,2016,3,30,2,0,0,0,51,1,0.017
2,2016-03-30 03:00:00,Wednesday,2016,3,30,3,0,0,0,50,0,0.0
2,2016-03-30 04:00:00,Wednesday,2016,3,30,4,0,0,0,50,0,0.0
2,2016-03-30 05:00:00,Wednesday,2016,3,30,5,0,0,0,50,0,0.0
2,2016-03-30 06:00:00,Wednesday,2016,3,30,6,0,0,0,50,0,0.0
2,2016-03-30 07:00:00,Wednesday,2016,3,30,7,0,0,0,51,1,0.017
2,2016-03-30 08:00:00,Wednesday,2016,3,30,8,0,0,8,52,2,0.033
2,2016-03-30 09:00:00,Wednesday,2016,3,30,9,0,0,12,53,3,0.05
2,2016-03-30 10:00:00,Wednesday,2016,3,30,10,0,0,0,50,0,0.0
2,2016-03-30 11:00:00,Wednesday,2016,3,30,11,0,0,0,51,1,0.017
2,2016-03-30 12:00:00,Wednesday,2016,3,30,12,0,0,221,68,12,0.2
2,2016-03-30 13:00:00,Wednesday,2016,3,30,13,0,0,17,52,2,0.033
2,2016-03-30 14:00:00,Wednesday,2016,3,30,14,0,0,0,50,0,0.0
2,2016-03-30 15:00:00,Wednesday,2016,3,30,15,0,0,0,51,1,0.017
2,2016-03-30 16:00:00,Wednesday,2016,3,30,16,0,0,13,52,2,0.033
2,2016-03-30 17:00:00,Wednesday,2016,3,30,17,0,0,146,59,5,0.083
2,2016-03-30 18:00:00,Wednesday,2016,3,30,18,0,0,126,61,8,0.133
2,2016-03-30 19:00:00,Wednesday,2016,3,30,19,0,0,28,54,3,0.05
2,2016-03-30 20:00:00,Wednesday,2016,3,30,20,0,0,6,52,2,0.033
2,2016-03-30 21:00:00,Wednesday,2016,3,30,21,0,0,46,59,7,0.117
2,2016-03-30 22:00:00,Wednesday,2016,3,30,22,0,0,62,56,4,0.067
2,2016-03-30 23:00:00,Wednesday,2016,3,30,23,0,0,158,61,8,0.133
2,2016-03-31 00:00:00,Thursday,2016,3,31,0,0,0,0,50,0,0.0
2,2016-03-31 01:00:00,Thursday,2016,3,31,1,0,0,0,50,0,0.0
2,2016-03-31 02:00:00,Thursday,2016,3,31,2,0,0,225,61,8,0.133
2,2016-03-31 03:00:00,Thursday,2016,3,31,3,0,0,0,50,0,0.0
2,2016-03-31 04:00:00,Thursday,2016,3,31,4,0,0,0,50,0,0.0
2,2016-03-31 05:00:00,Thursday,2016,3,31,5,0,0,0,50,0,0.0
2,2016-03-31 06:00:00,Thursday,2016,3,31,6,0,0,0,50,0,0.0
2,2016-03-31 07:00:00,Thursday,2016,3,31,7,0,0,0,52,2,0.033
2,2016-03-31 08:00:00,Thursday,2016,3,31,8,0,0,0,50,0,0.0
2,2016-03-31 09:00:00,Thursday,2016,3,31,9,0,0,0,50,0,0.0
2,2016-03-31 10:00:00,Thursday,2016,3,31,10,0,0,7,54,3,0.05
2,2016-03-31 11:00:00,Thursday,2016,3,31,11,0,0,67,52,1,0.017
2,2016-03-31 12:00:00,Thursday,2016,3,31,12,0,0,0,55,4,0.067
2,2016-03-31 13:00:00,Thursday,2016,3,31,13,0,0,123,56,3,0.05
2,2016-03-31 14:00:00,Thursday,2016,3,31,14,0,0,15,52,1,0.017
2,2016-03-31 15:00:00,Thursday,2016,3,31,15,0,0,26,55,4,0.067
2,2016-03-31 16:00:00,Thursday,2016,3,31,16,0,0,35,58,6,0.1
2,2016-03-31 17:00:00,Thursday,2016,3,31,17,0,0,412,87,23,0.383
2,2016-03-31 18:00:00,Thursday,2016,3,31,18,0,0,182,76,15,0.25
2,2016-03-31 19:00:00,Thursday,2016,3,31,19,0,0,1341,116,26,0.433
2,2016-03-31 20:00:00,Thursday,2016,3,31,20,0,0,286,70,11,0.183
2,2016-03-31 21:00:00,Thursday,2016,3,31,21,0,0,1396,112,39,0.65
